,From,TimeStamp,To,TxHash,Value
0,0x829bd824b016326a401d083b33d092293333a830,1512706845,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x171ceb93c95ee793996a703a3cdb1d75c594e69d5f73d66d85ac10c6d5278ac2,0.7516432319514967
1,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1512737546,0xb8c77482e45f1f44de1745f52c74426c631bdd52,0x937fc5ef8b55c5b90732e4007f051e478f661f65a9c5514ef7e30d1f8f27e59d,0.0
2,0x829bd824b016326a401d083b33d092293333a830,1512791066,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x4f988db1df3d77e61c7d85659b2e7eca2785107a3e40492b9bab250694feecd3,0.6368618767664751
3,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1512793633,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0x42bf49463a74a8010fea61360ab90e7dcbb76b79f9f9f2b9c4376cc1522caa11,0.0
4,0x2d6cb85e108326a8bbb72ca6f3c9f0f3c7f53638,1512818103,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xedabdd5ee0d4e45730c416b4dc055925778f157b08d0af7e6e3b2490ac0e218e,0.5
5,0x829bd824b016326a401d083b33d092293333a830,1512877895,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xf6239bf824a4aa8de7eae70637333753e81f3de28e5f00b89df7e0c8b1d6111f,0.7018976745759332
6,0x829bd824b016326a401d083b33d092293333a830,1512962930,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x30fbfb0f6a81f34b6d18cf0ef6e1e9879d2e419d1a576471d8f91b5ffaf13e10,0.7494328108164695
7,0x829bd824b016326a401d083b33d092293333a830,1513050885,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x1d186125101875bd224600acaca82fadf5b089a32a5209ebaaf18fe67317e9c2,0.7293525113704621
8,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1513062568,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x0ca4b6892b0b0284c6f4a5f571420b9ed6eabe7d59cff0180021af571c638bef,5.087851635279941
9,0x829bd824b016326a401d083b33d092293333a830,1513135623,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x01145d620cdefa5559b12748558558a3d156679f4a85ab013001df23db9f9882,0.6954975502146913
10,0x829bd824b016326a401d083b33d092293333a830,1513226216,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x87c5a50c2d1794bb9ba2a7b0b941a02fa05df48870e11d5db6fda443e0bdf4bc,0.69429297423955
11,0x829bd824b016326a401d083b33d092293333a830,1513308484,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x1d290f3cc47524a5a11ac6c50a91b4a8456fb2c2378ca0d48f0ebcdabe268522,0.6558301675733368
12,0x829bd824b016326a401d083b33d092293333a830,1513395782,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x4ae0b8937b1a680a6f66a5a72e00d707928d5afd4be60750fa7ba838141769cf,0.5584001018681423
13,0x829bd824b016326a401d083b33d092293333a830,1513482534,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xa78d188052ef90631d55cd4fd283a5659eee53127e25369794a308385793be7c,0.5677798353655452
14,0x829bd824b016326a401d083b33d092293333a830,1513568231,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x962eb101c84a1e9f46ac9670c8533dd23f9dcc2275253f40219256b2cf7beefb,0.6657487027675228
15,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513599627,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xf80d7f678de15fefd6b01fd92463491efb20c3b125b59a12c94eff0792930bc9,5.26
16,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1513600220,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd97fd2cd7881bc3bf6ca2747315bd77495adc8150db946a8e746ee2955bd1e0c,9.098024332028787
17,0x829bd824b016326a401d083b33d092293333a830,1513657582,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xaf3f5e7fff8c7526113e3a1eb116f79feeb932d9a9e525c0e4abd391ccf2af28,0.6354365709761228
18,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513685637,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xaaf392ce55591583010d8ee52fe8f824b1f267543487a105a696b1edbf876f2d,0.04667
19,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513686068,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xef6d02a41c3f2f4406674981f6328adb7d4050ba13bb0ac43538d77094853e73,3.38
20,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1513686389,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x4a0a55c2f7972459a5979e0e456f4cd666ebb31e6ceeb37b704a9637caccf697,3.47819633
21,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1513686627,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x9667bdc1761ca6a999751a4a57f6d400c6cd088405ddb26f6342d4ed53aa00ad,7.539861900976121
22,0x829bd824b016326a401d083b33d092293333a830,1513742284,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x707da1e79cce69020044509647c56a6d6d01ca87e7c67773514611710172d85c,0.6499101921742043
23,0x829bd824b016326a401d083b33d092293333a830,1513828844,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xac692df140120f05bf68a9e2ad6574f81437ae7dc9b99d85ae4e391a33ae41f3,0.6736940388469957
24,0x829bd824b016326a401d083b33d092293333a830,1513914266,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xd3b8dd60bc57b698c34073fe4109ddb5f742439fa19dc2e243288f9dc2387fbc,0.6567305572958909
25,0x829bd824b016326a401d083b33d092293333a830,1513999840,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xa46ff1b9d6f8e31402f8e9f24aadc4d6ee915b5d226f253c606dff004cfa9442,0.5884200669660014
26,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1514000474,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x711d4b8e564efd1f8a0e9d4ce605b041a1576a0eec2ff149a4d2fca4c2118752,2.5680450552830925
27,0x829bd824b016326a401d083b33d092293333a830,1514086844,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x5c3d2fbe463f8d89f99fa98b375716bbb6393a44b8d85753343602e00bd70763,0.6306932782333192
28,0x829bd824b016326a401d083b33d092293333a830,1514173114,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xdb1941325f36de2c89fe7cc7c978b2c82b8a2b21f529985d60fe51ef5f8cac28,0.6551029059712755
29,0x829bd824b016326a401d083b33d092293333a830,1514259381,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xb3bebde8dd741f6a4166c6854740ecfdbf2a254ab13bce0302893b20fe2b2a37,0.6267168950696858
30,0x829bd824b016326a401d083b33d092293333a830,1514345813,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0xde5bb14be499ccdeb37644be8b8d263a56960c8acc710b1804ef5ee0884abe69,0.6662443146408031
31,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1514346054,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4434411c76f116a4bd9a7b459a4780cc9be4dfb9696131fa098119580c2902af,2.5779173939150843
32,0x829bd824b016326a401d083b33d092293333a830,1514435460,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x8ba0d42c3576145bf4680a73caad0cb9c81aaa40855231e3e9ff88a73d97d4c6,0.6926325146372584
33,0xd234ddf335917c7a170ad13b748f52ae5791e064,1514480744,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xcd42c15bc5740fafb838fa2bb3ba5a7fc08080d3a913be473b0e71514f9daded,1.170069364e-09
34,0x829bd824b016326a401d083b33d092293333a830,1514521588,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x613953f2a67eaf0da7d4a45239553d58880d9b111e8f64b64736e0882843dcc3,0.6725055506567256
35,0x829bd824b016326a401d083b33d092293333a830,1514610359,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x4a5630c6a2d7cbc0fd7f2d517ca53ca866cc6626866f948f9f90bc996d9df425,0.6131151371604536
36,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,1514610747,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xb5e1115f9f1966e299e7769c90ff5c4dc4ee2fd0003b38cee4865b64813b9f89,1.9778122024544367
37,0x829bd824b016326a401d083b33d092293333a830,1514693718,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x4bbe4521414067ea91af93b4abce5d2ac04933f5c7f7f8fde6ff4c8acb2e6ece,0.5076305332825053
38,0x49fddeae0b521dab8d0c4b77e7161094f971320d,1514768642,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x41f3b1f795ebe28338df2428b4c262c3c0734ada6f78411606009629a2d07a7e,1e-18
39,0x829bd824b016326a401d083b33d092293333a830,1514780326,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x0e61d1b076581e687607a0ed54a0159dafa962b6237e631d591bdc669cb0d803,0.6209906921532398
40,0x829bd824b016326a401d083b33d092293333a830,1514868077,0x0f654e159d07d4eede4006c5d2c78e601285b6bf,0x5466782e908d00183aa7ee17a77d8d337754bdb4574f94f50beafaad39957c48,0.6698021613697842
